_id,REPORT_ID,TIMESTAMP,status,avgMeasuredTime,medianMeasuredTime,vehicleCount,avgSpeed
857,10017774,2024-03-22T07:15:00,OK,0,0,0,0
858,539619,2024-03-22T07:15:00,OK,0,0,0,0
859,7145379,2024-03-22T07:15:00,OK,0,0,0,0
860,539221,2024-03-22T07:15:00,OK,0,0,0,0
861,1151721,2024-03-22T07:15:00,OK,0,0,0,0
862,7145704,2024-03-22T07:15:00,OK,0,0,0,0
863,16717363,2024-03-22T07:15:00,OK,0,0,0,0
864,6636694,2024-03-22T07:15:00,OK,0,0,0,0
865,1139722,2024-03-22T07:15:00,OK,0,0,0,0
866,7144506,2024-03-22T07:15:00,OK,0,0,0,0
867,916193,2024-03-22T07:15:00,OK,0,0,0,0
868,7148451,2024-03-22T07:15:00,OK,0,0,0,0
869,7144815,2024-03-22T07:15:00,OK,0,0,0,0
870,1151031,2024-03-22T07:15:00,OK,0,0,0,0
871,6062558,2024-03-22T07:15:00,OK,0,0,0,0
872,16715934,2024-03-22T07:15:00,OK,0,0,0,0
873,1145636,2024-03-22T07:15:00,OK,0,0,0,0
874,978339,2024-03-22T07:15:00,OK,0,0,0,0
875,8176315,2024-03-22T07:15:00,OK,0,0,0,0
876,16717404,2024-03-22T07:15:00,OK,0,0,0,0
877,16716340,2024-04-02T14:40:00,OK,177,177,47,110
878,299966,2024-03-22T07:15:00,OK,0,0,0,0
879,1148740,2024-03-22T07:15:00,OK,0,0,0,0
880,7147234,2024-03-22T07:15:00,OK,0,0,0,0
881,1145474,2024-03-22T07:15:00,OK,0,0,0,0
882,16716642,2024-04-02T14:40:00,OK,118,118,43,96
883,10640287,2024-03-22T07:15:00,OK,0,0,0,0
884,7144704,2024-03-22T07:15:00,OK,0,0,0,0
885,6062639,2024-03-22T07:15:00,OK,0,0,0,0
886,7145883,2024-03-22T07:15:00,OK,0,0,0,0
887,1145312,2024-03-22T07:15:00,OK,0,0,0,0
888,1151621,2024-03-22T07:15:00,OK,0,0,0,0
889,6062719,2020-12-01T08:40:00,OK,272,272,15,34
890,8176030,2024-03-22T07:15:00,OK,0,0,0,0
891,16715091,2024-03-22T07:15:00,OK,0,0,0,0
892,7144473,2024-03-22T07:15:00,OK,0,0,0,0
893,16717016,2024-03-22T07:15:00,OK,0,0,0,0
894,10640377,2024-03-22T07:15:00,OK,0,0,0,0
895,958179,2024-03-22T07:15:00,OK,0,0,0,0
896,7145010,2024-03-22T07:15:00,OK,0,0,0,0
897,1144097,2024-03-22T07:15:00,OK,0,0,0,0
898,1144364,2024-03-22T07:15:00,OK,0,0,0,0
899,1140069,2024-03-22T07:15:00,OK,0,0,0,0
900,16715027,2024-03-22T07:15:00,OK,0,0,0,0
901,1151957,2024-03-22T07:15:00,OK,0,0,0,0
902,7146445,2024-03-22T07:15:00,OK,0,0,0,0
903,1151133,2024-03-22T07:15:00,OK,0,0,0,0
904,6636668,2024-03-22T07:15:00,OK,0,0,0,0
905,1139882,2024-03-22T07:15:00,OK,0,0,0,0
906,1149048,2024-03-22T07:15:00,OK,0,0,0,0
907,7144927,2024-03-22T07:15:00,OK,0,0,0,0
908,7147434,2024-03-22T07:15:00,OK,0,0,0,0
909,1150841,2024-03-22T07:15:00,OK,0,0,0,0
910,300019,2024-03-22T07:15:00,OK,0,0,0,0
911,1151854,2024-03-22T07:15:00,OK,0,0,0,0
912,539036,2021-02-26T12:50:00,OK,102,99,2,45
913,958314,2024-03-22T07:15:00,OK,0,0,0,0
914,8176457,2022-06-30T08:55:00,OK,0,0,0,0
915,1145500,2024-03-22T07:15:00,OK,0,0,0,0
916,7146500,2024-03-22T07:15:00,OK,0,0,0,0
917,978365,2024-03-22T07:15:00,OK,0,0,0,0
918,280296,2024-03-22T07:15:00,OK,0,0,0,0
919,16715440,2024-03-22T07:15:00,OK,0,0,0,0
920,7147271,2024-03-22T07:15:00,OK,0,0,0,0
921,16715890,2024-03-22T07:15:00,OK,0,0,0,0
922,7145266,2024-03-22T07:15:00,OK,0,0,0,0
923,7145025,2024-03-22T07:15:00,OK,0,0,0,0
924,1219500,2024-03-22T07:15:00,OK,0,0,0,0
925,7147730,2024-03-22T07:15:00,OK,0,0,0,0
926,1149930,2024-03-22T07:15:00,OK,0,0,0,0
927,1319981,2024-03-22T07:15:00,OK,0,0,0,0
928,1148972,2024-03-22T07:15:00,OK,0,0,0,0
929,7145592,2024-03-22T07:15:00,OK,0,0,0,0
